0,0.003337515,0.013930464,-0.039036857,-0.077827616
0.01669449,0.003635433,0.015531928,-0.039501837,-0.079367013
0.033388981,0.003922574,0.017142549,-0.039767785,-0.080604793
0.050083472,0.004198045,0.018753241,-0.039857924,-0.081582445
0.066777963,0.00446141,0.020355814,-0.039793733,-0.082336166
0.083472454,0.004713062,0.021943393,-0.039594307,-0.082893307
0.100166945,0.004953644,0.023509756,-0.03927695,-0.083278375
0.116861435,0.005183868,0.025049129,-0.038857776,-0.083514441
0.133555926,0.005404512,0.026556184,-0.038351706,-0.083623142
0.150250417,0.005616421,0.02802604,-0.037772467,-0.083624677
0.166944908,0.005820549,0.029454317,-0.037132631,-0.083537257
0.183639399,0.006018278,0.030837512,-0.036443201,-0.083373806
0.200333889,0.006211154,0.032172668,-0.035713704,-0.083145099
0.21702838,0.006400653,0.033457125,-0.034952992,-0.082861369
0.233722871,0.006588178,0.034688528,-0.03416927,-0.082532277
0.250417362,0.006775064,0.035864819,-0.033370101,-0.082166913
0.267111853,0.006962573,0.036984241,-0.032562403,-0.081773794
0.283806344,0.007151948,0.038045388,-0.031752399,-0.081360339
0.300500834,0.007344623,0.039047428,-0.030945131,-0.080931096
0.317195325,0.007541982,0.039989845,-0.03014488,-0.08048998
0.333889816,0.007745282,0.040872327,-0.029355588,-0.080040721
0.350584307,0.007955651,0.04169477,-0.028580861,-0.079586843
0.367278798,0.008174086,0.042457276,-0.027823972,-0.079131671
0.383973288,0.00840146,0.043160154,-0.027087858,-0.078678322
0.400667779,0.00863852,0.043803918,-0.02637512,-0.078229669
0.41736227,0.008886027,0.044389364,-0.025687775,-0.077787421
0.434056761,0.009144711,0.044917634,-0.025027092,-0.077352372
0.450751252,0.009415165,0.045390011,-0.02439414,-0.076925285
0.467445743,0.009697853,0.045807891,-0.023789841,-0.076506907
0.484140233,0.009993101,0.046172786,-0.023214968,-0.076097967
0.500834724,0.010301107,0.046486323,-0.022670146,-0.07569918
0.517529215,0.010621933,0.046750243,-0.022155855,-0.075311242
0.534223706,0.010955508,0.046966402,-0.021672425,-0.074934836
0.550918197,0.011301706,0.047136731,-0.021219999,-0.074570393
0.567612687,0.011660401,0.047263386,-0.020798169,-0.074217519
0.584307178,0.012031308,0.047348725,-0.020406256,-0.073875745
0.601001669,0.012414057,0.047395119,-0.02004355,-0.073544655
0.61769616,0.012808191,0.04740495,-0.019709303,-0.073223884
0.634390651,0.013213164,0.047380612,-0.01940274,-0.07291312
0.651085142,0.013628346,0.04732451,-0.019123046,-0.072612101
0.667779632,0.01405302,0.047239062,-0.018869379,-0.072320618
0.684474123,0.014486381,0.047126696,-0.018640861,-0.072038511
0.701168614,0.014927539,0.046989853,-0.018436579,-0.071765675
0.717863105,0.015375603,0.046830919,-0.018255573,-0.071501928
0.734557596,0.015829765,0.046652308,-0.018096557,-0.071246565
0.751252086,0.016288964,0.046456688,-0.017958052,-0.070998929
0.767946577,0.016752118,0.046246649,-0.01783861,-0.070758432
0.784641068,0.01721814,0.046024689,-0.017736825,-0.070524539
0.801335559,0.017685941,0.045793215,-0.017651328,-0.070296774
0.81803005,0.018154427,0.045554543,-0.017580793,-0.070074719
0.834724541,0.018622501,0.045310894,-0.017523932,-0.069858011
0.851419031,0.019089058,0.045064402,-0.017479497,-0.069646344
0.868113522,0.019552994,0.044817105,-0.017446279,-0.069439468
0.884808013,0.020013198,0.044570951,-0.017423111,-0.069237193
0.901502504,0.020468556,0.044327796,-0.017408863,-0.06903938
0.918196995,0.020918026,0.044089376,-0.017402423,-0.068845854
0.934891485,0.021360705,0.0438574,-0.017402496,-0.068656092
0.951585976,0.021795418,0.043633712,-0.017407726,-0.068469753
0.968280467,0.022221033,0.043420024,-0.017416836,-0.068286554
0.984974958,0.022636488,0.043217905,-0.017428625,-0.068106245
1.001669449,0.023040792,0.043028779,-0.017441971,-0.067928612
1.01836394,0.023433022,0.042853926,-0.017455828,-0.067753474
1.03505843,0.023812329,0.042694481,-0.017469231,-0.067580686
1.051752921,0.024177929,0.042551436,-0.01748129,-0.067410138
1.068447412,0.024529111,0.042425637,-0.017491194,-0.067241754
1.085141903,0.024865234,0.042317785,-0.01749821,-0.067075493
1.101836394,0.025185727,0.042228439,-0.017501682,-0.066911348
1.118530884,0.025490087,0.042158011,-0.017501034,-0.066749347
1.135225375,0.025777882,0.042106777,-0.01749576,-0.066589549
1.151919866,0.026048643,0.042075203,-0.017485192,-0.066431833
1.168614357,0.026301905,0.042063639,-0.017468701,-0.066276135
1.185308848,0.026537303,0.042072209,-0.017445807,-0.066122482
1.202003339,0.026754548,0.042100937,-0.017416098,-0.065970913
1.218697829,0.02695343,0.042149741,-0.017379227,-0.065821474
1.23539232,0.027133819,0.042218438,-0.017334916,-0.065674222
1.252086811,0.027295662,0.042306741,-0.017282951,-0.06552922
1.268781302,0.027438985,0.042414261,-0.017223189,-0.06538654
1.285475793,0.027563893,0.042540506,-0.017155551,-0.065246264
1.302170283,0.027670567,0.042684881,-0.017080026,-0.065108481
1.318864774,0.02775927,0.042846686,-0.01699667,-0.064973291
1.335559265,0.02783032,0.043025157,-0.016905588,-0.064840794
1.352253756,0.027883953,0.043219651,-0.016806811,-0.064711065
1.368948247,0.027920535,0.043429303,-0.016700491,-0.064584218
1.385642738,0.027940503,0.043653176,-0.01658684,-0.06446037
1.402337228,0.027944337,0.043890298,-0.016466103,-0.064339629
1.419031719,0.027932563,0.04413967,-0.016338561,-0.064222101
1.43572621,0.027905753,0.04440026,-0.01620453,-0.064107885
1.452420701,0.02786452,0.044671008,-0.016064359,-0.063997074
1.469115192,0.027809525,0.044950823,-0.015918433,-0.063889756
1.485809682,0.027741473,0.045238581,-0.015767171,-0.063786012
1.502504173,0.027661113,0.045533132,-0.015611028,-0.063685918
1.519198664,0.027569215,0.04583332,-0.015450474,-0.063589545
1.535893155,0.027466499,0.046138046,-0.015285948,-0.063496961
1.552587646,0.027353798,0.046446076,-0.015117979,-0.063408241
1.569282137,0.027231964,0.046756186,-0.014947109,-0.06332345
1.585976627,0.027101848,0.047067187,-0.01477388,-0.063242641
1.602671118,0.026964301,0.047377926,-0.014598829,-0.063165856
1.619365609,0.026820174,0.04768728,-0.014422497,-0.063093124
1.6360601,0.026670318,0.047994166,-0.014245418,-0.063024463
1.652754591,0.026515583,0.048297529,-0.014068128,-0.062959879
1.669449081,0.026356821,0.048596351,-0.013891162,-0.062899368
1.686143572,0.026194881,0.04888965,-0.013715053,-0.062842912
1.702838063,0.026030523,0.04917658,-0.013540262,-0.062790481
1.719532554,0.025864519,0.049456276,-0.013367269,-0.062742048
1.736227045,0.025697782,0.049727718,-0.01319666,-0.062697586
1.752921536,0.025531184,0.049989961,-0.013028991,-0.062657059
1.769616026,0.025365552,0.05024214,-0.012864785,-0.062620421
1.786310517,0.025201674,0.050483469,-0.01270453,-0.062587612
1.803005008,0.02504029,0.050713243,-0.012548683,-0.062558564
1.819699499,0.024882102,0.050930835,-0.012397665,-0.062533195
1.83639399,0.024727765,0.051135696,-0.012251866,-0.062511416
1.85308848,0.024577893,0.051327359,-0.012111641,-0.062493123
1.869782971,0.024433057,0.051505434,-0.011977314,-0.062478203
1.886477462,0.024293785,0.051669611,-0.011849174,-0.062466533
1.903171953,0.024160561,0.051819661,-0.011727478,-0.062457977
1.919866444,0.024033826,0.051955431,-0.011612446,-0.062452388
1.936560935,0.023913991,0.052076812,-0.011504283,-0.06244962
1.953255425,0.023801516,0.052183519,-0.011403248,-0.06244957
1.969949916,0.023696805,0.052275435,-0.011309546,-0.062452097
1.986644407,0.023600204,0.052352541,-0.011223339,-0.062457051
2.003338898,0.023512008,0.052414878,-0.011144753,-0.062464278
2.020033389,0.023432465,0.052462545,-0.011073878,-0.062473623
2.036727879,0.02336177,0.052495707,-0.011010769,-0.06248493
2.05342237,0.023300073,0.052514586,-0.010955448,-0.062498043
2.070116861,0.023247469,0.052519464,-0.010907899,-0.062512802
2.086811352,0.023204009,0.052510688,-0.010868072,-0.062529047
2.103505843,0.02316969,0.05248866,-0.010835884,-0.062546617
2.120200334,0.023144467,0.052453837,-0.010811219,-0.06256535
2.136894824,0.023128322,0.052406615,-0.010793985,-0.062585095
2.153589315,0.023121172,0.0523475,-0.010784043,-0.062605692
2.170283806,0.023122887,0.052277049,-0.010781222,-0.062626975
2.186978297,0.023133307,0.052195845,-0.010785328,-0.062648789
2.203672788,0.023152238,0.052104491,-0.010796149,-0.06267098
2.220367278,0.023179451,0.052003615,-0.010813449,-0.062693403
2.237061769,0.023214689,0.051893866,-0.010836972,-0.062715917
2.25375626,0.023257659,0.051775918,-0.010866445,-0.062738385
2.270450751,0.023308038,0.051650466,-0.010901568,-0.062760678
2.287145242,0.023365468,0.051518229,-0.010942025,-0.062782671
2.303839733,0.023429564,0.051379944,-0.01098748,-0.062804244
2.320534223,0.023499978,0.051236291,-0.011037627,-0.062825284
2.337228714,0.023576301,0.051088027,-0.011092118,-0.062845676
2.353923205,0.023658088,0.050935931,-0.01115058,-0.062865311
2.370617696,0.023744891,0.050780766,-0.011212643,-0.062884087
2.387312187,0.023836259,0.050623279,-0.011277936,-0.062901912
2.404006677,0.023931731,0.050464196,-0.011346086,-0.062918701
2.420701168,0.024030846,0.050304231,-0.011416724,-0.062934381
2.437395659,0.024133134,0.050144078,-0.011489476,-0.062948884
2.45409015,0.024238123,0.049984415,-0.011563973,-0.062962153
2.470784641,0.024345335,0.049825901,-0.011639841,-0.062974138
2.487479132,0.024454293,0.049669174,-0.011716714,-0.0629848
2.504173622,0.024564597,0.049514767,-0.011794283,-0.062994103
2.520868113,0.02467575,0.049363327,-0.011872169,-0.063002012
2.537562604,0.024787233,0.049215509,-0.01194998,-0.063008499
2.554257095,0.024898552,0.049071921,-0.012027345,-0.063013541
2.570951586,0.025009231,0.048933126,-0.012103912,-0.063017125
2.587646076,0.025118822,0.048799639,-0.012179346,-0.063019247
2.604340567,0.025226894,0.04867193,-0.012253335,-0.063019908
2.621035058,0.025333044,0.048550425,-0.012325582,-0.063019118
2.637729549,0.025436885,0.0484355,-0.012395812,-0.063016896
2.65442404,0.025538058,0.048327489,-0.012463767,-0.063013267
2.671118531,0.025636223,0.048226677,-0.01252921,-0.063008265
2.687813021,0.025731063,0.048133305,-0.012591921,-0.063001931
2.704507512,0.025822285,0.048047567,-0.012651702,-0.062994316
2.721202003,0.025909616,0.047969613,-0.012708372,-0.062985475
2.737896494,0.025992775,0.047899656,-0.012761736,-0.062975447
2.754590985,0.026071482,0.047837882,-0.012811606,-0.062964277
2.771285475,0.026145493,0.047784395,-0.012857824,-0.062952028
2.787979966,0.026214591,0.047739265,-0.012900252,-0.062938765
2.804674457,0.026278589,0.047702519,-0.012938778,-0.062924553
2.821368948,0.026337331,0.047674147,-0.012973307,-0.062909463
2.838063439,0.026390689,0.047654099,-0.01300377,-0.062893564
2.85475793,0.026438565,0.047642289,-0.013030118,-0.062876931
2.87145242,0.026480889,0.047638587,-0.013052326,-0.062859637
2.888146911,0.026517622,0.04764283,-0.013070388,-0.062841761
2.904841402,0.026548755,0.047654811,-0.013084324,-0.062823382
